campus_name,month,weekday,route_id,Violation Type,violation_count
The City College of New York,September,Saturday,M23+,MOBILE BUS LANE,2
The City College of New York,September,Sunday,M101,MOBILE BUS LANE,3
The City College of New York,September,Sunday,M101,MOBILE BUS STOP,23
The City College of New York,September,Sunday,M101,MOBILE DOUBLE PARKED,15
The City College of New York,September,Thursday,M101,MOBILE BUS STOP,21
The City College of New York,September,Thursday,M101,MOBILE DOUBLE PARKED,64
The City College of New York,September,Tuesday,M101,MOBILE BUS LANE,6
The City College of New York,September,Tuesday,M101,MOBILE BUS STOP,20
The City College of New York,September,Tuesday,M101,MOBILE DOUBLE PARKED,24
The City College of New York,September,Wednesday,M101,MOBILE BUS LANE,2
The City College of New York,September,Wednesday,M101,MOBILE BUS STOP,11
The City College of New York,September,Wednesday,M101,MOBILE DOUBLE PARKED,45
The City College of New York,September,Wednesday,M15+,MOBILE BUS LANE,1
The City College of New York,September,Wednesday,M15+,MOBILE BUS STOP,1
The Graduate School and University Center,April,Friday,M34+,MOBILE BUS LANE,142
The Graduate School and University Center,April,Friday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,April,Monday,M15+,MOBILE BUS LANE,7
The Graduate School and University Center,April,Monday,M34+,MOBILE BUS LANE,145
The Graduate School and University Center,April,Monday,M34+,MOBILE BUS STOP,21
The Graduate School and University Center,April,Saturday,M23+,MOBILE BUS STOP,3
The Graduate School and University Center,April,Saturday,M34+,MOBILE BUS LANE,10
The Graduate School and University Center,April,Saturday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,April,Sunday,M34+,MOBILE BUS LANE,4
The Graduate School and University Center,April,Sunday,M34+,MOBILE BUS STOP,26
The Graduate School and University Center,April,Thursday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,April,Thursday,M34+,MOBILE BUS LANE,116
The Graduate School and University Center,April,Thursday,M34+,MOBILE BUS STOP,33
The Graduate School and University Center,April,Thursday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,April,Tuesday,M15+,MOBILE BUS LANE,4
The Graduate School and University Center,April,Tuesday,M23+,MOBILE BUS STOP,2
The Graduate School and University Center,April,Tuesday,M34+,MOBILE BUS LANE,200
The Graduate School and University Center,April,Tuesday,M34+,MOBILE BUS STOP,26
The Graduate School and University Center,April,Tuesday,M34+,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,April,Wednesday,M34+,MOBILE BUS LANE,143
The Graduate School and University Center,April,Wednesday,M34+,MOBILE BUS STOP,26
The Graduate School and University Center,April,Wednesday,M60+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,August,Friday,M15+,MOBILE BUS LANE,6
The Graduate School and University Center,August,Friday,M2,MOBILE BUS LANE,8
The Graduate School and University Center,August,Friday,M2,MOBILE BUS STOP,21
The Graduate School and University Center,August,Friday,M2,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,August,Friday,M34+,MOBILE BUS LANE,110
The Graduate School and University Center,August,Friday,M34+,MOBILE BUS STOP,31
The Graduate School and University Center,August,Friday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,August,Friday,M4,MOBILE BUS STOP,7
The Graduate School and University Center,August,Friday,M42,MOBILE BUS LANE,7
The Graduate School and University Center,August,Monday,M2,MOBILE BUS LANE,9
The Graduate School and University Center,August,Monday,M2,MOBILE BUS STOP,20
The Graduate School and University Center,August,Monday,M34+,MOBILE BUS LANE,146
The Graduate School and University Center,August,Monday,M34+,MOBILE BUS STOP,40
The Graduate School and University Center,August,Monday,M34+,MOBILE DOUBLE PARKED,5
The Graduate School and University Center,August,Monday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,August,Saturday,M2,MOBILE BUS LANE,10
The Graduate School and University Center,August,Saturday,M2,MOBILE BUS STOP,17
The Graduate School and University Center,August,Saturday,M34+,MOBILE BUS STOP,7
The Graduate School and University Center,August,Saturday,M4,MOBILE BUS STOP,2
The Graduate School and University Center,August,Sunday,M2,MOBILE BUS LANE,7
The Graduate School and University Center,August,Sunday,M2,MOBILE BUS STOP,15
The Graduate School and University Center,August,Sunday,M34+,MOBILE BUS LANE,6
The Graduate School and University Center,August,Sunday,M34+,MOBILE BUS STOP,43
The Graduate School and University Center,August,Sunday,M4,MOBILE BUS STOP,1
The Graduate School and University Center,August,Thursday,M15+,MOBILE BUS LANE,1
The Graduate School and University Center,August,Thursday,M2,MOBILE BUS LANE,2
The Graduate School and University Center,August,Thursday,M2,MOBILE BUS STOP,17
The Graduate School and University Center,August,Thursday,M34+,MOBILE BUS LANE,143
The Graduate School and University Center,August,Thursday,M34+,MOBILE BUS STOP,50
The Graduate School and University Center,August,Thursday,M4,MOBILE BUS STOP,2
The Graduate School and University Center,August,Tuesday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,August,Tuesday,M2,MOBILE BUS LANE,12
The Graduate School and University Center,August,Tuesday,M2,MOBILE BUS STOP,28
The Graduate School and University Center,August,Tuesday,M34+,MOBILE BUS LANE,158
The Graduate School and University Center,August,Tuesday,M34+,MOBILE BUS STOP,46
The Graduate School and University Center,August,Tuesday,M4,MOBILE BUS STOP,1
The Graduate School and University Center,August,Wednesday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,August,Wednesday,M2,MOBILE BUS LANE,3
The Graduate School and University Center,August,Wednesday,M2,MOBILE BUS STOP,23
The Graduate School and University Center,August,Wednesday,M34+,MOBILE BUS LANE,125
The Graduate School and University Center,August,Wednesday,M34+,MOBILE BUS STOP,38
The Graduate School and University Center,August,Wednesday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,December,Friday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,December,Friday,M34+,MOBILE BUS LANE,147
The Graduate School and University Center,December,Friday,M34+,MOBILE BUS STOP,11
The Graduate School and University Center,December,Monday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,December,Monday,M34+,MOBILE BUS LANE,119
The Graduate School and University Center,December,Monday,M34+,MOBILE BUS STOP,24
The Graduate School and University Center,December,Monday,M34+,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,December,Saturday,M34+,MOBILE BUS LANE,6
The Graduate School and University Center,December,Saturday,M34+,MOBILE BUS STOP,7
The Graduate School and University Center,December,Sunday,M34+,MOBILE BUS LANE,6
The Graduate School and University Center,December,Sunday,M34+,MOBILE BUS STOP,22
The Graduate School and University Center,December,Thursday,M34+,MOBILE BUS LANE,153
The Graduate School and University Center,December,Thursday,M34+,MOBILE BUS STOP,13
The Graduate School and University Center,December,Tuesday,M15+,MOBILE BUS LANE,5
The Graduate School and University Center,December,Tuesday,M34+,MOBILE BUS LANE,150
The Graduate School and University Center,December,Tuesday,M34+,MOBILE BUS STOP,28
The Graduate School and University Center,December,Wednesday,M34+,MOBILE BUS LANE,113
The Graduate School and University Center,December,Wednesday,M34+,MOBILE BUS STOP,14
The Graduate School and University Center,December,Wednesday,M34+,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,February,Friday,M34+,MOBILE BUS LANE,90
The Graduate School and University Center,February,Friday,M34+,MOBILE BUS STOP,13
The Graduate School and University Center,February,Monday,M34+,MOBILE BUS LANE,139
The Graduate School and University Center,February,Monday,M34+,MOBILE BUS STOP,11
The Graduate School and University Center,February,Monday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,February,Saturday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,February,Saturday,M34+,MOBILE BUS STOP,2
The Graduate School and University Center,February,Sunday,M34+,MOBILE BUS LANE,4
The Graduate School and University Center,February,Sunday,M34+,MOBILE BUS STOP,4
The Graduate School and University Center,February,Thursday,M34+,MOBILE BUS LANE,127
The Graduate School and University Center,February,Thursday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,February,Tuesday,M15+,MOBILE BUS LANE,5
The Graduate School and University Center,February,Tuesday,M15+,MOBILE BUS STOP,3
The Graduate School and University Center,February,Tuesday,M34+,MOBILE BUS LANE,147
The Graduate School and University Center,February,Tuesday,M34+,MOBILE BUS STOP,21
The Graduate School and University Center,February,Wednesday,M34+,MOBILE BUS LANE,191
The Graduate School and University Center,February,Wednesday,M34+,MOBILE BUS STOP,24
The Graduate School and University Center,January,Friday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,January,Friday,M34+,MOBILE BUS LANE,244
The Graduate School and University Center,January,Friday,M34+,MOBILE BUS STOP,47
The Graduate School and University Center,January,Monday,M15+,MOBILE BUS LANE,6
The Graduate School and University Center,January,Monday,M34+,MOBILE BUS LANE,160
The Graduate School and University Center,January,Monday,M34+,MOBILE BUS STOP,12
The Graduate School and University Center,January,Monday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,January,Saturday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,January,Saturday,M34+,MOBILE BUS STOP,6
The Graduate School and University Center,January,Thursday,M34+,MOBILE BUS LANE,157
The Graduate School and University Center,January,Thursday,M34+,MOBILE BUS STOP,38
The Graduate School and University Center,January,Thursday,M34+,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,January,Tuesday,M15+,MOBILE BUS LANE,4
The Graduate School and University Center,January,Tuesday,M34+,MOBILE BUS LANE,164
The Graduate School and University Center,January,Tuesday,M34+,MOBILE BUS STOP,25
The Graduate School and University Center,January,Tuesday,M34+,MOBILE DOUBLE PARKED,3
The Graduate School and University Center,January,Wednesday,M15+,MOBILE BUS LANE,8
The Graduate School and University Center,January,Wednesday,M34+,MOBILE BUS LANE,135
The Graduate School and University Center,January,Wednesday,M34+,MOBILE BUS STOP,22
The Graduate School and University Center,January,Wednesday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,July,Friday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,July,Friday,M2,MOBILE BUS LANE,18
The Graduate School and University Center,July,Friday,M2,MOBILE BUS STOP,79
The Graduate School and University Center,July,Friday,M2,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,July,Friday,M34+,MOBILE BUS LANE,182
The Graduate School and University Center,July,Friday,M34+,MOBILE BUS STOP,45
The Graduate School and University Center,July,Friday,M34+,MOBILE DOUBLE PARKED,5
The Graduate School and University Center,July,Friday,M4,MOBILE BUS STOP,11
The Graduate School and University Center,July,Monday,M2,MOBILE BUS LANE,9
The Graduate School and University Center,July,Monday,M2,MOBILE BUS STOP,91
The Graduate School and University Center,July,Monday,M2,MOBILE DOUBLE PARKED,3
The Graduate School and University Center,July,Monday,M34+,MOBILE BUS LANE,196
The Graduate School and University Center,July,Monday,M34+,MOBILE BUS STOP,38
The Graduate School and University Center,July,Monday,M4,MOBILE BUS STOP,1
The Graduate School and University Center,July,Monday,M4,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,July,Saturday,M2,MOBILE BUS LANE,32
The Graduate School and University Center,July,Saturday,M2,MOBILE BUS STOP,53
The Graduate School and University Center,July,Saturday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,July,Saturday,M34+,MOBILE BUS STOP,12
The Graduate School and University Center,July,Saturday,M34+,MOBILE DOUBLE PARKED,3
The Graduate School and University Center,July,Saturday,M4,MOBILE BUS STOP,17
The Graduate School and University Center,July,Saturday,M4,MOBILE DOUBLE PARKED,8
The Graduate School and University Center,July,Sunday,M2,MOBILE BUS LANE,21
The Graduate School and University Center,July,Sunday,M2,MOBILE BUS STOP,31
The Graduate School and University Center,July,Sunday,M34+,MOBILE BUS LANE,9
The Graduate School and University Center,July,Sunday,M34+,MOBILE BUS STOP,9
The Graduate School and University Center,July,Sunday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,July,Thursday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,July,Thursday,M2,MOBILE BUS LANE,27
The Graduate School and University Center,July,Thursday,M2,MOBILE BUS STOP,71
The Graduate School and University Center,July,Thursday,M34+,MOBILE BUS LANE,168
The Graduate School and University Center,July,Thursday,M34+,MOBILE BUS STOP,36
The Graduate School and University Center,July,Thursday,M34+,MOBILE DOUBLE PARKED,6
The Graduate School and University Center,July,Thursday,M4,MOBILE BUS STOP,16
The Graduate School and University Center,July,Thursday,M4,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,July,Tuesday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,July,Tuesday,M2,MOBILE BUS LANE,9
The Graduate School and University Center,July,Tuesday,M2,MOBILE BUS STOP,87
The Graduate School and University Center,July,Tuesday,M2,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,July,Tuesday,M23+,MOBILE BUS STOP,2
The Graduate School and University Center,July,Tuesday,M34+,MOBILE BUS LANE,263
The Graduate School and University Center,July,Tuesday,M34+,MOBILE BUS STOP,63
The Graduate School and University Center,July,Tuesday,M34+,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,July,Tuesday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,July,Tuesday,M4,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,July,Wednesday,M15+,MOBILE BUS LANE,6
The Graduate School and University Center,July,Wednesday,M2,MOBILE BUS LANE,20
The Graduate School and University Center,July,Wednesday,M2,MOBILE BUS STOP,81
The Graduate School and University Center,July,Wednesday,M2,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,July,Wednesday,M34+,MOBILE BUS LANE,214
The Graduate School and University Center,July,Wednesday,M34+,MOBILE BUS STOP,49
The Graduate School and University Center,July,Wednesday,M4,MOBILE BUS STOP,12
The Graduate School and University Center,July,Wednesday,M4,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,June,Friday,M15+,MOBILE BUS LANE,10
The Graduate School and University Center,June,Friday,M2,MOBILE BUS LANE,11
The Graduate School and University Center,June,Friday,M2,MOBILE BUS STOP,78
The Graduate School and University Center,June,Friday,M2,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,June,Friday,M34+,MOBILE BUS LANE,137
The Graduate School and University Center,June,Friday,M34+,MOBILE BUS STOP,51
The Graduate School and University Center,June,Friday,M4,MOBILE BUS STOP,3
The Graduate School and University Center,June,Monday,M2,MOBILE BUS LANE,17
The Graduate School and University Center,June,Monday,M2,MOBILE BUS STOP,42
The Graduate School and University Center,June,Monday,M2,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,June,Monday,M23+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,June,Monday,M34+,MOBILE BUS LANE,133
The Graduate School and University Center,June,Monday,M34+,MOBILE BUS STOP,35
The Graduate School and University Center,June,Monday,M4,MOBILE BUS STOP,7
The Graduate School and University Center,June,Saturday,M2,MOBILE BUS LANE,12
The Graduate School and University Center,June,Saturday,M2,MOBILE BUS STOP,38
The Graduate School and University Center,June,Saturday,M2,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,June,Saturday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,June,Saturday,M34+,MOBILE BUS STOP,5
The Graduate School and University Center,June,Saturday,M4,MOBILE BUS STOP,12
The Graduate School and University Center,June,Saturday,M4,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,June,Sunday,M2,MOBILE BUS LANE,8
The Graduate School and University Center,June,Sunday,M2,MOBILE BUS STOP,32
The Graduate School and University Center,June,Sunday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,June,Sunday,M34+,MOBILE BUS STOP,25
The Graduate School and University Center,June,Sunday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,June,Thursday,M15+,MOBILE BUS LANE,4
The Graduate School and University Center,June,Thursday,M2,MOBILE BUS LANE,17
The Graduate School and University Center,June,Thursday,M2,MOBILE BUS STOP,61
The Graduate School and University Center,June,Thursday,M2,MOBILE DOUBLE PARKED,7
The Graduate School and University Center,June,Thursday,M34+,MOBILE BUS LANE,151
The Graduate School and University Center,June,Thursday,M34+,MOBILE BUS STOP,42
The Graduate School and University Center,June,Thursday,M34+,MOBILE DOUBLE PARKED,5
The Graduate School and University Center,June,Thursday,M4,MOBILE BUS STOP,8
The Graduate School and University Center,June,Tuesday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,June,Tuesday,M2,MOBILE BUS LANE,20
The Graduate School and University Center,June,Tuesday,M2,MOBILE BUS STOP,49
The Graduate School and University Center,June,Tuesday,M34+,MOBILE BUS LANE,151
The Graduate School and University Center,June,Tuesday,M34+,MOBILE BUS STOP,39
The Graduate School and University Center,June,Tuesday,M4,MOBILE BUS STOP,14
The Graduate School and University Center,June,Wednesday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,June,Wednesday,M2,MOBILE BUS LANE,19
The Graduate School and University Center,June,Wednesday,M2,MOBILE BUS STOP,66
The Graduate School and University Center,June,Wednesday,M23+,MOBILE BUS STOP,4
The Graduate School and University Center,June,Wednesday,M34+,MOBILE BUS LANE,150
The Graduate School and University Center,June,Wednesday,M34+,MOBILE BUS STOP,23
The Graduate School and University Center,June,Wednesday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,June,Wednesday,M4,MOBILE BUS STOP,11
The Graduate School and University Center,March,Friday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,March,Friday,M2,MOBILE BUS LANE,6
The Graduate School and University Center,March,Friday,M34+,MOBILE BUS LANE,163
The Graduate School and University Center,March,Friday,M34+,MOBILE BUS STOP,27
The Graduate School and University Center,March,Friday,M34+,MOBILE DOUBLE PARKED,5
The Graduate School and University Center,March,Monday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,March,Monday,M2,MOBILE BUS LANE,6
The Graduate School and University Center,March,Monday,M23+,MOBILE BUS STOP,5
The Graduate School and University Center,March,Monday,M34+,MOBILE BUS LANE,211
The Graduate School and University Center,March,Monday,M34+,MOBILE BUS STOP,63
The Graduate School and University Center,March,Saturday,M2,MOBILE BUS LANE,9
The Graduate School and University Center,March,Saturday,M34+,MOBILE BUS LANE,3
The Graduate School and University Center,March,Saturday,M34+,MOBILE BUS STOP,28
The Graduate School and University Center,March,Sunday,M2,MOBILE BUS LANE,9
The Graduate School and University Center,March,Sunday,M34+,MOBILE BUS STOP,18
The Graduate School and University Center,March,Thursday,M2,MOBILE BUS LANE,5
The Graduate School and University Center,March,Thursday,M34+,MOBILE BUS LANE,146
The Graduate School and University Center,March,Thursday,M34+,MOBILE BUS STOP,23
The Graduate School and University Center,March,Tuesday,M15+,MOBILE BUS LANE,5
The Graduate School and University Center,March,Tuesday,M2,MOBILE BUS LANE,4
The Graduate School and University Center,March,Tuesday,M34+,MOBILE BUS LANE,153
The Graduate School and University Center,March,Tuesday,M34+,MOBILE BUS STOP,34
The Graduate School and University Center,March,Tuesday,M34+,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,March,Wednesday,M101,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,March,Wednesday,M34+,MOBILE BUS LANE,262
The Graduate School and University Center,March,Wednesday,M34+,MOBILE BUS STOP,27
The Graduate School and University Center,March,Wednesday,M34+,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,May,Friday,M2,MOBILE BUS LANE,6
The Graduate School and University Center,May,Friday,M2,MOBILE BUS STOP,38
The Graduate School and University Center,May,Friday,M2,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,May,Friday,M34+,MOBILE BUS LANE,196
The Graduate School and University Center,May,Friday,M34+,MOBILE BUS STOP,59
The Graduate School and University Center,May,Friday,M34+,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,May,Monday,M15+,MOBILE BUS LANE,12
The Graduate School and University Center,May,Monday,M2,MOBILE BUS LANE,5
The Graduate School and University Center,May,Monday,M2,MOBILE BUS STOP,8
The Graduate School and University Center,May,Monday,M34+,MOBILE BUS LANE,98
The Graduate School and University Center,May,Monday,M34+,MOBILE BUS STOP,20
The Graduate School and University Center,May,Monday,M4,MOBILE BUS STOP,2
The Graduate School and University Center,May,Saturday,M2,MOBILE BUS LANE,6
The Graduate School and University Center,May,Saturday,M2,MOBILE BUS STOP,24
The Graduate School and University Center,May,Saturday,M2,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,May,Saturday,M34+,MOBILE BUS LANE,5
The Graduate School and University Center,May,Saturday,M34+,MOBILE BUS STOP,34
The Graduate School and University Center,May,Saturday,M34+,MOBILE DOUBLE PARKED,24
The Graduate School and University Center,May,Saturday,M4,MOBILE BUS STOP,2
The Graduate School and University Center,May,Sunday,M2,MOBILE BUS LANE,6
The Graduate School and University Center,May,Sunday,M2,MOBILE BUS STOP,5
The Graduate School and University Center,May,Sunday,M34+,MOBILE BUS LANE,4
The Graduate School and University Center,May,Sunday,M34+,MOBILE BUS STOP,17
The Graduate School and University Center,May,Sunday,M4,MOBILE BUS STOP,1
The Graduate School and University Center,May,Thursday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,May,Thursday,M2,MOBILE BUS LANE,8
The Graduate School and University Center,May,Thursday,M2,MOBILE BUS STOP,36
The Graduate School and University Center,May,Thursday,M2,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,May,Thursday,M34+,MOBILE BUS LANE,147
The Graduate School and University Center,May,Thursday,M34+,MOBILE BUS STOP,50
The Graduate School and University Center,May,Thursday,M4,MOBILE BUS STOP,2
The Graduate School and University Center,May,Thursday,M4,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,May,Tuesday,M2,MOBILE BUS LANE,7
The Graduate School and University Center,May,Tuesday,M2,MOBILE BUS STOP,23
The Graduate School and University Center,May,Tuesday,M34+,MOBILE BUS LANE,138
The Graduate School and University Center,May,Tuesday,M34+,MOBILE BUS STOP,21
The Graduate School and University Center,May,Tuesday,M34+,MOBILE DOUBLE PARKED,5
The Graduate School and University Center,May,Tuesday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,May,Wednesday,M15+,MOBILE BUS LANE,5
The Graduate School and University Center,May,Wednesday,M2,MOBILE BUS LANE,24
The Graduate School and University Center,May,Wednesday,M2,MOBILE BUS STOP,35
The Graduate School and University Center,May,Wednesday,M34+,MOBILE BUS LANE,141
The Graduate School and University Center,May,Wednesday,M34+,MOBILE BUS STOP,37
The Graduate School and University Center,May,Wednesday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,May,Wednesday,M4,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,November,Friday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,November,Friday,M34+,MOBILE BUS LANE,114
The Graduate School and University Center,November,Friday,M34+,MOBILE BUS STOP,17
The Graduate School and University Center,November,Monday,M101,MOBILE BUS STOP,3
The Graduate School and University Center,November,Monday,M14+,MOBILE BUS STOP,3
The Graduate School and University Center,November,Monday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,November,Monday,M34+,MOBILE BUS LANE,45
The Graduate School and University Center,November,Monday,M34+,MOBILE BUS STOP,13
The Graduate School and University Center,November,Saturday,M34+,MOBILE BUS STOP,7
The Graduate School and University Center,November,Saturday,M34+,MOBILE DOUBLE PARKED,6
The Graduate School and University Center,November,Sunday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,November,Sunday,M34+,MOBILE BUS STOP,17
The Graduate School and University Center,November,Thursday,M15+,MOBILE BUS LANE,5
The Graduate School and University Center,November,Thursday,M34+,MOBILE BUS LANE,51
The Graduate School and University Center,November,Thursday,M34+,MOBILE BUS STOP,25
The Graduate School and University Center,November,Thursday,M34+,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,November,Tuesday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,November,Tuesday,M34+,MOBILE BUS LANE,109
The Graduate School and University Center,November,Tuesday,M34+,MOBILE BUS STOP,15
The Graduate School and University Center,November,Wednesday,M15+,MOBILE BUS LANE,5
The Graduate School and University Center,November,Wednesday,M34+,MOBILE BUS LANE,86
The Graduate School and University Center,November,Wednesday,M34+,MOBILE BUS STOP,37
The Graduate School and University Center,November,Wednesday,M34+,MOBILE DOUBLE PARKED,13
The Graduate School and University Center,October,Friday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,October,Friday,M34+,MOBILE BUS LANE,69
The Graduate School and University Center,October,Friday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,October,Friday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,October,Monday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,October,Monday,M34+,MOBILE BUS LANE,65
The Graduate School and University Center,October,Monday,M34+,MOBILE BUS STOP,9
The Graduate School and University Center,October,Monday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,October,Saturday,M34+,MOBILE BUS LANE,4
The Graduate School and University Center,October,Saturday,M34+,MOBILE BUS STOP,25
The Graduate School and University Center,October,Sunday,M34+,MOBILE BUS LANE,14
The Graduate School and University Center,October,Sunday,M34+,MOBILE BUS STOP,23
The Graduate School and University Center,October,Sunday,M34+,MOBILE DOUBLE PARKED,8
The Graduate School and University Center,October,Thursday,M34+,MOBILE BUS LANE,91
The Graduate School and University Center,October,Thursday,M34+,MOBILE BUS STOP,22
The Graduate School and University Center,October,Tuesday,M34+,MOBILE BUS LANE,132
The Graduate School and University Center,October,Tuesday,M34+,MOBILE BUS STOP,14
The Graduate School and University Center,October,Tuesday,M34+,MOBILE DOUBLE PARKED,13
The Graduate School and University Center,October,Wednesday,M34+,MOBILE BUS LANE,55
The Graduate School and University Center,October,Wednesday,M34+,MOBILE BUS STOP,13
The Graduate School and University Center,September,Friday,M15+,MOBILE BUS LANE,5
The Graduate School and University Center,September,Friday,M34+,MOBILE BUS LANE,59
The Graduate School and University Center,September,Friday,M34+,MOBILE BUS STOP,12
The Graduate School and University Center,September,Monday,M34+,MOBILE BUS LANE,59
The Graduate School and University Center,September,Monday,M34+,MOBILE BUS STOP,4
The Graduate School and University Center,September,Monday,M34+,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,September,Saturday,M34+,MOBILE BUS LANE,4
The Graduate School and University Center,September,Saturday,M34+,MOBILE BUS STOP,3
The Graduate School and University Center,September,Sunday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,September,Sunday,M34+,MOBILE BUS STOP,21
The Graduate School and University Center,September,Thursday,M14+,MOBILE BUS LANE,2
The Graduate School and University Center,September,Thursday,M15+,MOBILE BUS LANE,6
The Graduate School and University Center,September,Thursday,M34+,MOBILE BUS LANE,52
The Graduate School and University Center,September,Thursday,M34+,MOBILE BUS STOP,21
The Graduate School and University Center,September,Tuesday,M34+,MOBILE BUS LANE,32
The Graduate School and University Center,September,Tuesday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,September,Wednesday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,September,Wednesday,M34+,MOBILE BUS LANE,79
The Graduate School and University Center,September,Wednesday,M34+,MOBILE BUS STOP,19
York College,April,Friday,Q43,MOBILE BUS LANE,3
York College,April,Friday,Q43,MOBILE BUS STOP,16
York College,April,Friday,Q43,MOBILE DOUBLE PARKED,36
York College,April,Friday,Q44+,MOBILE BUS LANE,81
York College,April,Friday,Q44+,MOBILE BUS STOP,68
York College,April,Friday,Q44+,MOBILE DOUBLE PARKED,3
York College,April,Friday,Q5,MOBILE BUS LANE,2
York College,April,Friday,Q54,MOBILE BUS LANE,145
York College,April,Friday,Q54,MOBILE BUS STOP,119
York College,April,Friday,Q54,MOBILE DOUBLE PARKED,4
York College,April,Monday,Q43,MOBILE BUS LANE,3
York College,April,Monday,Q43,MOBILE BUS STOP,12
York College,April,Monday,Q43,MOBILE DOUBLE PARKED,22
York College,April,Monday,Q44+,MOBILE BUS LANE,83
York College,April,Monday,Q44+,MOBILE BUS STOP,59
York College,April,Monday,Q44+,MOBILE DOUBLE PARKED,8
York College,April,Monday,Q5,MOBILE BUS LANE,10
York College,April,Monday,Q5,MOBILE DOUBLE PARKED,1
York College,April,Monday,Q54,MOBILE BUS LANE,202
York College,April,Monday,Q54,MOBILE BUS STOP,110
York College,April,Monday,Q54,MOBILE DOUBLE PARKED,2
York College,April,Saturday,Q43,MOBILE BUS STOP,32
